id,libdep,circo,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,actemp,actcho,inactret,age_moyen,libelle_commune,total_voix_par_ville,catégorie,nom,voix,pourcentage_voix,code_insee,insecurite,taux_chomage_moyen
48235,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Cléry-sur-Somme,446,Petite ville,POUTOU,3,0.672645739910314,80199,0.0,8.675
48236,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Cléry-sur-Somme,446,Petite ville,DUPONT-AIGNAN,9,2.0179372197309418,80199,0.0,8.675
48237,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Cléry-sur-Somme,446,Petite ville,abstentions,89,19.955156950672645,80199,0.0,8.675
48238,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Cléry-sur-Somme,446,Petite ville,blancs,3,0.672645739910314,80199,0.0,8.675
48239,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Cléry-sur-Somme,446,Petite ville,nuls,5,1.1210762331838564,80199,0.0,8.675
48285,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,ARTHAUD,0,0.0,80203,0.0,8.675
48286,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,ROUSSEL,1,1.25,80203,0.0,8.675
48287,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,MACRON,22,27.500000000000004,80203,0.0,8.675
48288,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,LASSALLE,3,3.75,80203,0.0,8.675
48289,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,LE PEN,19,23.75,80203,0.0,8.675
48290,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,ZEMMOUR,11,13.750000000000002,80203,0.0,8.675
48291,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,MÉLENCHON,3,3.75,80203,0.0,8.675
48292,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,HIDALGO,0,0.0,80203,0.0,8.675
48293,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,JADOT,0,0.0,80203,0.0,8.675
48294,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,PÉCRESSE,4,5.0,80203,0.0,8.675
48295,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,POUTOU,2,2.5,80203,0.0,8.675
48296,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,DUPONT-AIGNAN,1,1.25,80203,0.0,8.675
48297,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,abstentions,14,17.5,80203,0.0,8.675
48298,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,blancs,0,0.0,80203,0.0,8.675
48299,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Colincamps,80,Petite ville,nuls,0,0.0,80203,0.0,8.675
17040,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,ARTHAUD,4,1.015228426395939,59347,0.0,9.25
17041,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,ROUSSEL,11,2.7918781725888326,59347,0.0,9.25
17042,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,MACRON,57,14.467005076142131,59347,0.0,9.25
17043,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,LASSALLE,8,2.030456852791878,59347,0.0,9.25
17044,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,LE PEN,106,26.903553299492383,59347,0.0,9.25
17045,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,ZEMMOUR,9,2.284263959390863,59347,0.0,9.25
17046,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,MÉLENCHON,58,14.720812182741117,59347,0.0,9.25
17047,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,HIDALGO,7,1.7766497461928936,59347,0.0,9.25
17048,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,JADOT,15,3.807106598984772,59347,0.0,9.25
17049,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,PÉCRESSE,10,2.5380710659898478,59347,0.0,9.25
17050,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,POUTOU,0,0.0,59347,0.0,9.25
17051,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,DUPONT-AIGNAN,8,2.030456852791878,59347,0.0,9.25
17052,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,abstentions,95,24.111675126903553,59347,0.0,9.25
17053,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,blancs,4,1.015228426395939,59347,0.0,9.25
17054,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Liessies,394,Petite ville,nuls,2,0.5076142131979695,59347,0.0,9.25
48495,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,ARTHAUD,0,0.0,80218,0.0,8.675
48496,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,ROUSSEL,3,2.4390243902439024,80218,0.0,8.675
48497,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,MACRON,37,30.081300813008134,80218,0.0,8.675
48498,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,LASSALLE,3,2.4390243902439024,80218,0.0,8.675
48499,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,LE PEN,31,25.203252032520325,80218,0.0,8.675
48500,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,ZEMMOUR,3,2.4390243902439024,80218,0.0,8.675
48501,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,MÉLENCHON,18,14.634146341463413,80218,0.0,8.675
48502,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,HIDALGO,1,0.8130081300813009,80218,0.0,8.675
48503,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,JADOT,7,5.691056910569105,80218,0.0,8.675
48504,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,PÉCRESSE,1,0.8130081300813009,80218,0.0,8.675
48505,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,POUTOU,0,0.0,80218,0.0,8.675
48506,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,DUPONT-AIGNAN,5,4.0650406504065035,80218,0.0,8.675
48507,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,abstentions,11,8.94308943089431,80218,0.0,8.675
48508,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,blancs,3,2.4390243902439024,80218,0.0,8.675
48509,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Courcelles-sous-Moyencourt,123,Petite ville,nuls,0,0.0,80218,0.0,8.675
17235,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,ARTHAUD,5,0.31645569620253167,59357,5.76368876080692,9.25
17236,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,ROUSSEL,33,2.088607594936709,59357,5.76368876080692,9.25
17237,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,MACRON,282,17.848101265822784,59357,5.76368876080692,9.25
17238,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,LASSALLE,39,2.4683544303797467,59357,5.76368876080692,9.25
17239,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,LE PEN,430,27.21518987341772,59357,5.76368876080692,9.25
17240,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,ZEMMOUR,96,6.075949367088607,59357,5.76368876080692,9.25
17241,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,MÉLENCHON,159,10.063291139240507,59357,5.76368876080692,9.25
17242,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,HIDALGO,8,0.5063291139240507,59357,5.76368876080692,9.25
17243,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,JADOT,33,2.088607594936709,59357,5.76368876080692,9.25
17244,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,PÉCRESSE,44,2.7848101265822782,59357,5.76368876080692,9.25
17245,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,POUTOU,8,0.5063291139240507,59357,5.76368876080692,9.25
17246,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,DUPONT-AIGNAN,20,1.2658227848101267,59357,5.76368876080692,9.25
17247,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,abstentions,406,25.696202531645568,59357,5.76368876080692,9.25
17248,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,blancs,13,0.8227848101265823,59357,5.76368876080692,9.25
17249,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,La Longueville,1580,Petite moyenne ville,nuls,4,0.25316455696202533,59357,5.76368876080692,9.25
17355,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,ARTHAUD,5,0.8116883116883116,59366,0.0,9.25
17356,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,ROUSSEL,18,2.922077922077922,59366,0.0,9.25
17357,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,MACRON,130,21.1038961038961,59366,0.0,9.25
17358,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,LASSALLE,14,2.272727272727273,59366,0.0,9.25
17359,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,LE PEN,166,26.948051948051948,59366,0.0,9.25
17360,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,ZEMMOUR,32,5.194805194805195,59366,0.0,9.25
17361,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,MÉLENCHON,71,11.525974025974026,59366,0.0,9.25
17362,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,HIDALGO,6,0.974025974025974,59366,0.0,9.25
17363,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,JADOT,20,3.2467532467532463,59366,0.0,9.25
17364,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,PÉCRESSE,16,2.5974025974025974,59366,0.0,9.25
17365,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,POUTOU,4,0.6493506493506493,59366,0.0,9.25
17366,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,DUPONT-AIGNAN,20,3.2467532467532463,59366,0.0,9.25
17367,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,abstentions,101,16.3961038961039,59366,0.0,9.25
17368,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,blancs,11,1.7857142857142856,59366,0.0,9.25
17369,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Lynde,616,Petite ville,nuls,2,0.3246753246753247,59366,0.0,9.25
48870,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,ARTHAUD,1,2.564102564102564,80243,0.0,8.675
48871,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,ROUSSEL,0,0.0,80243,0.0,8.675
48872,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,MACRON,11,28.205128205128204,80243,0.0,8.675
48873,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,LASSALLE,2,5.128205128205128,80243,0.0,8.675
48874,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,LE PEN,9,23.076923076923077,80243,0.0,8.675
48875,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,ZEMMOUR,2,5.128205128205128,80243,0.0,8.675
48876,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,MÉLENCHON,8,20.51282051282051,80243,0.0,8.675
48877,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,HIDALGO,0,0.0,80243,0.0,8.675
48878,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,JADOT,0,0.0,80243,0.0,8.675
48879,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,PÉCRESSE,3,7.6923076923076925,80243,0.0,8.675
48880,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,POUTOU,0,0.0,80243,0.0,8.675
48881,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,DUPONT-AIGNAN,0,0.0,80243,0.0,8.675
48882,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,abstentions,3,7.6923076923076925,80243,0.0,8.675
48883,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,blancs,0,0.0,80243,0.0,8.675
48884,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Domesmont,39,Petite ville,nuls,0,0.0,80243,0.0,8.675
17580,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,ARTHAUD,6,0.5089058524173028,59384,0.0,9.25
17581,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,ROUSSEL,24,2.035623409669211,59384,0.0,9.25
17582,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,MACRON,212,17.981340118744697,59384,0.0,9.25
17583,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,LASSALLE,18,1.5267175572519083,59384,0.0,9.25
17584,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,LE PEN,337,28.583545377438508,59384,0.0,9.25
17585,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,ZEMMOUR,36,3.0534351145038165,59384,0.0,9.25
17586,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,MÉLENCHON,112,9.499575911789652,59384,0.0,9.25
17587,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,HIDALGO,9,0.7633587786259541,59384,0.0,9.25
17588,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,JADOT,25,2.1204410517387617,59384,0.0,9.25
17589,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,PÉCRESSE,32,2.7141645462256148,59384,0.0,9.25
17590,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,POUTOU,7,0.5937234944868532,59384,0.0,9.25
17591,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,DUPONT-AIGNAN,23,1.9508057675996608,59384,0.0,9.25
17592,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,abstentions,317,26.8871925360475,59384,0.0,9.25
17593,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,blancs,18,1.5267175572519083,59384,0.0,9.25
17594,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Maroilles,1179,Petite moyenne ville,nuls,3,0.2544529262086514,59384,0.0,9.25
48915,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,ARTHAUD,2,0.06313131313131314,80246,0.0,8.675
48916,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,ROUSSEL,2,0.06313131313131314,80246,0.0,8.675
48917,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,MACRON,61,1.9255050505050504,80246,0.0,8.675
48918,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,LASSALLE,4,0.12626262626262627,80246,0.0,8.675
48919,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,LE PEN,69,2.178030303030303,80246,0.0,8.675
48920,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,ZEMMOUR,10,0.31565656565656564,80246,0.0,8.675
48921,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,MÉLENCHON,26,0.8207070707070708,80246,0.0,8.675
48922,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,HIDALGO,2,0.06313131313131314,80246,0.0,8.675
48923,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,JADOT,8,0.25252525252525254,80246,0.0,8.675
48924,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,PÉCRESSE,4,0.12626262626262627,80246,0.0,8.675
48925,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,POUTOU,4,0.12626262626262627,80246,0.0,8.675
48926,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,DUPONT-AIGNAN,4,0.12626262626262627,80246,0.0,8.675
48927,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,abstentions,44,1.3888888888888888,80246,0.0,8.675
48928,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,blancs,7,0.22095959595959594,80246,0.0,8.675
48929,Somme,80002,17.4,25.5,24.2,22.4,10.5,38.5,7.1,18.8,38.0,Dommartin,3168,Petite moyenne ville,nuls,1,0.03156565656565657,80246,0.0,8.675
17805,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,ARTHAUD,5,0.5780346820809248,59399,0.0,9.25
17806,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,ROUSSEL,12,1.3872832369942196,59399,0.0,9.25
17807,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,MACRON,205,23.699421965317917,59399,0.0,9.25
17808,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,LASSALLE,12,1.3872832369942196,59399,0.0,9.25
17809,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,LE PEN,180,20.809248554913296,59399,0.0,9.25
17810,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,ZEMMOUR,56,6.473988439306358,59399,0.0,9.25
17811,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,MÉLENCHON,96,11.098265895953757,59399,0.0,9.25
17812,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,HIDALGO,7,0.8092485549132947,59399,0.0,9.25
17813,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,JADOT,26,3.005780346820809,59399,0.0,9.25
17814,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,PÉCRESSE,34,3.9306358381502893,59399,0.0,9.25
17815,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,POUTOU,3,0.3468208092485549,59399,0.0,9.25
17816,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,DUPONT-AIGNAN,11,1.2716763005780347,59399,0.0,9.25
17817,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,abstentions,202,23.352601156069362,59399,0.0,9.25
17818,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,blancs,15,1.7341040462427744,59399,0.0,9.25
17819,Nord,59015,11.2,28.6,31.5,22.5,6.2,41.8,5.1,22.8,40.5,Merris,865,Petite ville,nuls,1,0.11560693641618498,59399,0.0,9.25
17985,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,ARTHAUD,3,1.4150943396226416,59412,0.0,9.25
17986,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,ROUSSEL,7,3.30188679245283,59412,0.0,9.25
17987,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,MACRON,29,13.679245283018867,59412,0.0,9.25
17988,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,LASSALLE,8,3.7735849056603774,59412,0.0,9.25
17989,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,LE PEN,75,35.37735849056604,59412,0.0,9.25
17990,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,ZEMMOUR,8,3.7735849056603774,59412,0.0,9.25
17991,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,MÉLENCHON,19,8.962264150943396,59412,0.0,9.25
17992,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,HIDALGO,3,1.4150943396226416,59412,0.0,9.25
17993,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,JADOT,2,0.9433962264150944,59412,0.0,9.25
17994,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,PÉCRESSE,4,1.8867924528301887,59412,0.0,9.25
17995,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,POUTOU,1,0.4716981132075472,59412,0.0,9.25
17996,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,DUPONT-AIGNAN,1,0.4716981132075472,59412,0.0,9.25
17997,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,abstentions,48,22.641509433962266,59412,0.0,9.25
17998,Nord,59018,19.7,32.5,26,16.6,5.1,36.0,9.1,23.4,40.8,Montay,212,Petite ville,blancs,3,1.4150943396226416,59412,0.0,9.25
